Col	Row	ESRI	RMS
3855	3108	57.0296	10
3856	3108	56.9496	10
3857	3108	56.8696	10
3858	3108	56.7896	10
3859	3108	56.7096	10
3860	3108	56.6296	10
3861	3108	56.5496	10
3862	3108	56.4696	10
3863	3108	56.41477	10
3864	3108	56.36879	10
3865	3108	56.3228	10
3866	3108	56.27682	10
3867	3108	56.23083	10
3868	3108	56.18485	10
3869	3108	56.13887	10
3870	3108	56.09288	10
3871	3108	56.0469	10
3872	3108	56.00092	10
3873	3108	55.95493	10
3874	3108	55.90895	10
3875	3108	55.86296	10
3876	3108	55.81698	10
3877	3108	55.771	10
3878	3108	55.72501	10
3879	3108	55.67903	10
3880	3108	55.63305	10
3881	3108	55.58706	10
3882	3108	55.54108	10
3883	3108	55.49509	10
3884	3108	55.44911	10
3885	3108	55.40312	10
3886	3108	55.35714	10
3887	3108	55.31116	10
3888	3108	55.26517	10.02517
3889	3108	55.21919	10.05919
3890	3108	55.1732	10.0932
3891	3108	55.12722	10.12722
3892	3108	55.08123	10.16124
3893	3108	55.03525	10.19525
3894	3108	54.98927	10.22927
3895	3108	54.94328	10.26328
3896	3108	54.8973	10.2973
3897	3108	54.85131	10.33132
3898	3108	54.80533	10.36533
3899	3108	54.75935	10.39935
3900	3108	54.71336	10.43336
3901	3108	54.66738	10.46738
3902	3108	54.6214	10.5014
3903	3108	54.57541	10.53541
3904	3108	54.52943	10.56943
3815	3109	61.69522	10
3816	3109	61.54399	10
3817	3109	61.39276	10
3818	3109	61.24153	10
3819	3109	61.0903	10
3820	3109	60.93906	10
3821	3109	60.78783	10
3822	3109	60.6366	10
3823	3109	60.48537	10
3824	3109	60.33414	10
3825	3109	60.1829	10
3826	3109	60.03167	10
3827	3109	59.88044	10
3828	3109	59.72921	10
3829	3109	59.57798	10
3830	3109	59.42674	10
3831	3109	59.27551	10
3832	3109	59.12428	10
3833	3109	58.97305	10
3834	3109	58.82182	10
3835	3109	58.67059	10
3836	3109	58.51935	10
3837	3109	58.36812	10
3838	3109	58.2696	10
3839	3109	58.1896	10
3840	3109	58.1096	10
3841	3109	58.0296	10
3842	3109	57.9496	10
3843	3109	57.8696	10
3844	3109	57.7896	10
3845	3109	57.7096	10
3846	3109	57.6296	10
3847	3109	57.5496	10
3848	3109	57.4696	10
3849	3109	57.3896	10
3850	3109	57.3096	10
3851	3109	57.2296	10
3852	3109	57.1496	10
3853	3109	57.0696	10
3854	3109	56.9896	10
3855	3109	56.9096	10
3856	3109	56.8296	10
3857	3109	56.7496	10
3858	3109	56.6696	10
3859	3109	56.5896	10
3860	3109	56.5096	10
3861	3109	56.4296	10
3862	3109	56.3496	10
3863	3109	56.29596	10
3864	3109	56.25157	10
3865	3109	56.20719	10
3866	3109	56.1628	10
3867	3109	56.11842	10
3868	3109	56.07404	10
3869	3109	56.02965	10
3870	3109	55.98527	10
3871	3109	55.94088	10
3872	3109	55.8965	10
3873	3109	55.85212	10
3874	3109	55.80773	10
3875	3109	55.76335	10
3876	3109	55.71896	10
3877	3109	55.67458	10
3878	3109	55.6302	10
3879	3109	55.58581	10
3880	3109	55.54143	10
3881	3109	55.49704	10
3882	3109	55.45266	10
3883	3109	55.40828	10
3884	3109	55.36389	10
3885	3109	55.31951	10
3886	3109	55.27512	10
3887	3109	55.23074	10
3888	3109	55.18636	10.02636
3889	3109	55.14197	10.06197
3890	3109	55.09759	10.09759
3891	3109	55.0532	10.1332
3892	3109	55.00882	10.16882
3893	3109	54.96444	10.20444
3894	3109	54.92005	10.24005
3895	3109	54.87567	10.27567
3896	3109	54.83128	10.31128
3897	3109	54.7869	10.3469
3898	3109	54.74252	10.38252
3899	3109	54.69813	10.41813
3900	3109	54.65375	10.45375
3901	3109	54.60936	10.48936
3902	3109	54.56498	10.52498
3903	3109	54.5206	10.5606
3904	3109	54.47621	10.59621
3815	3110	61.64646	10
3816	3110	61.49202	10
3817	3110	61.33759	10
3818	3110	61.18316	10
3819	3110	61.02873	10
3820	3110	60.8743	10
3821	3110	60.71986	10
3822	3110	60.56543	10
3823	3110	60.411	10
3824	3110	60.25657	10
3825	3110	60.10213	10
3826	3110	59.9477	10
3827	3110	59.79327	10
3828	3110	59.63884	10
3829	3110	59.48441	10
3830	3110	59.32998	10
3831	3110	59.17554	10
3832	3110	59.02111	10
3833	3110	58.86668	10
3834	3110	58.71225	10
3835	3110	58.55782	10
3836	3110	58.40339	10
3837	3110	58.24895	10
3838	3110	58.1496	10
3839	3110	58.0696	10
3840	3110	57.9896	10
3841	3110	57.9096	10
3842	3110	57.8296	10
3843	3110	57.7496	10
3844	3110	57.6696	10
3845	3110	57.5896	10
3846	3110	57.5096	10
3847	3110	57.4296	10
3848	3110	57.3496	10
3849	3110	57.2696	10
3850	3110	57.1896	10
3851	3110	57.1096	10
3852	3110	57.0296	10
3853	3110	56.9496	10
3854	3110	56.8696	10
3855	3110	56.7896	10
3856	3110	56.7096	10
3857	3110	56.6296	10
3858	3110	56.5496	10
3859	3110	56.4696	10
3860	3110	56.3896	10
3861	3110	56.3096	10
3862	3110	56.2296	10
3863	3110	56.17714	10
3864	3110	56.13436	10
3865	3110	56.09157	10
3866	3110	56.04879	10
3867	3110	56.006	10
3868	3110	55.96322	10
3869	3110	55.92044	10
3870	3110	55.87765	10
3871	3110	55.83487	10
3872	3110	55.79208	10
3873	3110	55.7493	10
3874	3110	55.70652	10
3875	3110	55.66373	10
3876	3110	55.62095	10
3877	3110	55.57816	10
3878	3110	55.53538	10
3879	3110	55.4926	10
3880	3110	55.44981	10
3881	3110	55.40703	10
3882	3110	55.36424	10
3883	3110	55.32146	10
3884	3110	55.27868	10
3885	3110	55.23589	10
3886	3110	55.19311	10
3887	3110	55.15032	10
3888	3110	55.10754	10.02754
3889	3110	55.06475	10.06476
3890	3110	55.02197	10.10197
3891	3110	54.97919	10.13919
3892	3110	54.93641	10.1764
3893	3110	54.89362	10.21362
3894	3110	54.85084	10.25084
3895	3110	54.80805	10.28805
3896	3110	54.76527	10.32527
3897	3110	54.72248	10.36248
3898	3110	54.6797	10.3997
3899	3110	54.63692	10.43692
3900	3110	54.59413	10.47413
3901	3110	54.55135	10.51135
3902	3110	54.50856	10.54856
3903	3110	54.46578	10.58578
3904	3110	54.423	10.623
3815	3111	61.59769	10
3816	3111	61.44006	10
3817	3111	61.28242	10
3818	3111	61.12479	10
3819	3111	60.96716	10
3820	3111	60.80953	10
3821	3111	60.6519	10
3822	3111	60.49426	10
3823	3111	60.33663	10
3824	3111	60.179	10
3825	3111	60.02137	10
3826	3111	59.86374	10
3827	3111	59.7061	10
3828	3111	59.54847	10
3829	3111	59.39084	10
3830	3111	59.23321	10
3831	3111	59.07558	10
3832	3111	58.91795	10
3833	3111	58.76031	10
3834	3111	58.60268	10
3835	3111	58.44505	10
3836	3111	58.28741	10
3837	3111	58.12978	10
3838	3111	58.0296	10
3839	3111	57.9496	10
3840	3111	57.8696	10
3841	3111	57.7896	10
3842	3111	57.7096	10
3843	3111	57.6296	10
3844	3111	57.5496	10
3845	3111	57.4696	10
3846	3111	57.3896	10
3847	3111	57.3096	10
3848	3111	57.2296	10
3849	3111	57.1496	10
3850	3111	57.0696	10
3851	3111	56.9896	10
3852	3111	56.9096	10
3853	3111	56.8296	10
3854	3111	56.7496	10
3855	3111	56.6696	10
3856	3111	56.5896	10
3857	3111	56.5096	10
3858	3111	56.4296	10
3859	3111	56.3496	10
3860	3111	56.2696	10
3861	3111	56.1896	10
3862	3111	56.1096	10
3863	3111	56.05832	10
3864	3111	56.01714	10
3865	3111	55.97596	10
3866	3111	55.93477	10
3867	3111	55.89359	10
3868	3111	55.85241	10
3869	3111	55.81122	10
3870	3111	55.77003	10
3871	3111	55.72885	10
3872	3111	55.68767	10
3873	3111	55.64648	10
3874	3111	55.6053	10
3875	3111	55.56412	10
3876	3111	55.52293	10
3877	3111	55.48175	10
3878	3111	55.44056	10
3879	3111	55.39938	10
3880	3111	55.3582	10
3881	3111	55.31701	10
3882	3111	55.27583	10
3883	3111	55.23464	10
3884	3111	55.19346	10
3885	3111	55.15228	10
3886	3111	55.11109	10
3887	3111	55.06991	10
3888	3111	55.02872	10.02872
3889	3111	54.98754	10.06754
3890	3111	54.94636	10.10636
3891	3111	54.90517	10.14517
3892	3111	54.86399	10.18399
3893	3111	54.8228	10.2228
3894	3111	54.78162	10.26162
3895	3111	54.74044	10.30044
3896	3111	54.69925	10.33925
3897	3111	54.65807	10.37807
3898	3111	54.61688	10.41688
3899	3111	54.5757	10.4557
3900	3111	54.53452	10.49452
3901	3111	54.49333	10.53333
3902	3111	54.45215	10.57215
3903	3111	54.41096	10.61096
3904	3111	54.36978	10.64978
3815	3112	61.58126	10.00114
3816	3112	61.42085	10.00156
3817	3112	61.26043	10.00197
3818	3112	61.10001	10.00239
3819	3112	60.93959	10.0028
3820	3112	60.77918	10.00322
3821	3112	60.61876	10.00364
3822	3112	60.45835	10.00405
3823	3112	60.29793	10.00447
3824	3112	60.13752	10.00488
3825	3112	59.9771	10.0053
3826	3112	59.81668	10.00572
3827	3112	59.65627	10.00613
3828	3112	59.49585	10.00655
3829	3112	59.33544	10.00696
3830	3112	59.17502	10.00738
3831	3112	59.0146	10.0078
3832	3112	58.85419	10.00821
3833	3112	58.69377	10.00863
3834	3112	58.53336	10.00904
3835	3112	58.37294	10.00946
3836	3112	58.21252	10.00988
3837	3112	58.05211	10.01029
3838	3112	57.95089	10.0104
3839	3112	57.87048	10.0104
3840	3112	57.79006	10.0104
3841	3112	57.70964	10.0104
3842	3112	57.62923	10.0104
3843	3112	57.54881	10.0104
3844	3112	57.4684	10.0104
3845	3112	57.38798	10.0104
3846	3112	57.30756	10.0104
3847	3112	57.22715	10.0104
3848	3112	57.14673	10.0104
3849	3112	57.06631	10.0104
3850	3112	56.9859	10.0104
3851	3112	56.90548	10.0104
3852	3112	56.82507	10.0104
3853	3112	56.74465	10.0104
3854	3112	56.66424	10.0104
3855	3112	56.58382	10.0104
3856	3112	56.5034	10.0104
3857	3112	56.42299	10.0104
3858	3112	56.34257	10.0104
3859	3112	56.26216	10.0104
3860	3112	56.18174	10.0104
3861	3112	56.10133	10.0104
3862	3112	56.02091	10.0104
3863	3112	55.9704	10.0104
3864	3112	55.9304	10.0104
3865	3112	55.8904	10.0104
3866	3112	55.8504	10.0104
3867	3112	55.8104	10.0104
3868	3112	55.7704	10.0104
3869	3112	55.7304	10.0104
3870	3112	55.6904	10.0104
3871	3112	55.6504	10.0104
3872	3112	55.6104	10.0104
3873	3112	55.5704	10.0104
3874	3112	55.5304	10.0104
3875	3112	55.4904	10.0104
3876	3112	55.4504	10.0104
3877	3112	55.4104	10.0104
3878	3112	55.3704	10.0104
3879	3112	55.3304	10.0104
3880	3112	55.2904	10.0104
3881	3112	55.2504	10.0104
3882	3112	55.2104	10.0104
3883	3112	55.1704	10.0104
3884	3112	55.1304	10.0104
3885	3112	55.0904	10.0104
3886	3112	55.0504	10.0104
3887	3112	55.0104	10.0104
3888	3112	54.97071	10.03969
3889	3112	54.93113	10.07928
3890	3112	54.89154	10.11886
3891	3112	54.85196	10.15844
3892	3112	54.81237	10.19803
3893	3112	54.77279	10.23761
3894	3112	54.7332	10.2772
3895	3112	54.69362	10.31678
3896	3112	54.65404	10.35636
3897	3112	54.61445	10.39595
3898	3112	54.57487	10.43553
3899	3112	54.53528	10.47512
3900	3112	54.4957	10.5147
3901	3112	54.45612	10.55428
3902	3112	54.41653	10.59387
3903	3112	54.37695	10.63345
3904	3112	54.33736	10.67304
3815	3113	61.65688	10.00552
3816	3113	61.49486	10.00754
3817	3113	61.33284	10.00956
3818	3113	61.17083	10.01157
3819	3113	61.00881	10.01359
3820	3113	60.8468	10.0156
3821	3113	60.68478	10.01762
3822	3113	60.52276	10.01964
3823	3113	60.36075	10.02165
3824	3113	60.19873	10.02367
3825	3113	60.03672	10.02568
3826	3113	59.8747	10.0277
3827	3113	59.71268	10.02972
3828	3113	59.55067	10.03173
3829	3113	59.38865	10.03375
3830	3113	59.22663	10.03576
3831	3113	59.06462	10.03778
3832	3113	58.9026	10.0398
3833	3113	58.74059	10.04181
3834	3113	58.57857	10.04383
3835	3113	58.41656	10.04584
3836	3113	58.25454	10.04786
3837	3113	58.09253	10.04988
3838	3113	57.98971	10.0504
3839	3113	57.90769	10.0504
3840	3113	57.82568	10.0504
3841	3113	57.74366	10.0504
3842	3113	57.66164	10.0504
3843	3113	57.57963	10.0504
3844	3113	57.49761	10.0504
3845	3113	57.4156	10.0504
3846	3113	57.33358	10.0504
3847	3113	57.25156	10.0504
3848	3113	57.16955	10.0504
3849	3113	57.08753	10.0504
3850	3113	57.00552	10.0504
3851	3113	56.9235	10.0504
3852	3113	56.84148	10.0504
3853	3113	56.75947	10.0504
3854	3113	56.67745	10.0504
3855	3113	56.59544	10.0504
3856	3113	56.51342	10.0504
3857	3113	56.4314	10.0504
3858	3113	56.34939	10.0504
3859	3113	56.26737	10.0504
3860	3113	56.18536	10.0504
3861	3113	56.10334	10.0504
3862	3113	56.02132	10.0504
3863	3113	55.9704	10.0504
3864	3113	55.9304	10.0504
3865	3113	55.8904	10.0504
3866	3113	55.8504	10.0504
3867	3113	55.8104	10.0504
3868	3113	55.7704	10.0504
3869	3113	55.7304	10.0504
3870	3113	55.6904	10.0504
3871	3113	55.6504	10.0504
3872	3113	55.6104	10.0504
3873	3113	55.5704	10.0504
3874	3113	55.5304	10.0504
3875	3113	55.4904	10.0504
3876	3113	55.4504	10.0504
3877	3113	55.4104	10.0504
3878	3113	55.3704	10.0504
3879	3113	55.3304	10.0504
3880	3113	55.2904	10.0504
3881	3113	55.2504	10.0504
3882	3113	55.2104	10.0504
3883	3113	55.1704	10.0504
3884	3113	55.1304	10.0504
3885	3113	55.0904	10.0504
3886	3113	55.0504	10.0504
3887	3113	55.0104	10.0504
3888	3113	54.97189	10.07851
3889	3113	54.93391	10.11649
3890	3113	54.89592	10.15448
3891	3113	54.85794	10.19246
3892	3113	54.81996	10.23044
3893	3113	54.78197	10.26843
3894	3113	54.74399	10.30641
3895	3113	54.70601	10.3444
3896	3113	54.66802	10.38238
3897	3113	54.63004	10.42036
3898	3113	54.59205	10.45835
3899	3113	54.55407	10.49633
3900	3113	54.51608	10.53432
3901	3113	54.4781	10.5723
3902	3113	54.44012	10.61028
3903	3113	54.40213	10.64827
3904	3113	54.36415	10.68625
3815	3114	61.73249	10.00991
3816	3114	61.56887	10.01352
3817	3114	61.40526	10.01714
3818	3114	61.24165	10.02076
3819	3114	61.07803	10.02437
3820	3114	60.91441	10.02799
3821	3114	60.7508	10.0316
3822	3114	60.58718	10.03522
3823	3114	60.42356	10.03884
3824	3114	60.25995	10.04245
3825	3114	60.09633	10.04607
3826	3114	59.93272	10.04968
3827	3114	59.7691	10.0533
3828	3114	59.60548	10.05692
3829	3114	59.44187	10.06053
3830	3114	59.27825	10.06415
3831	3114	59.11464	10.06776
3832	3114	58.95102	10.07138
3833	3114	58.7874	10.075
3834	3114	58.62379	10.07861
3835	3114	58.46017	10.08223
3836	3114	58.29655	10.08584
3837	3114	58.13294	10.08946
3838	3114	58.02852	10.0904
3839	3114	57.94491	10.0904
3840	3114	57.86129	10.0904
3841	3114	57.77768	10.0904
3842	3114	57.69406	10.0904
3843	3114	57.61044	10.0904
3844	3114	57.52683	10.0904
3845	3114	57.44321	10.0904
3846	3114	57.3596	10.0904
3847	3114	57.27598	10.0904
3848	3114	57.19236	10.0904
3849	3114	57.10875	10.0904
3850	3114	57.02513	10.0904
3851	3114	56.94152	10.0904
3852	3114	56.8579	10.0904
3853	3114	56.77428	10.0904
3854	3114	56.69067	10.0904
3855	3114	56.60705	10.0904
3856	3114	56.52344	10.0904
3857	3114	56.43982	10.0904
3858	3114	56.3562	10.0904
3859	3114	56.27259	10.0904
3860	3114	56.18897	10.0904
3861	3114	56.10535	10.0904
3862	3114	56.02174	10.0904
3863	3114	55.9704	10.0904
3864	3114	55.9304	10.0904
3865	3114	55.8904	10.0904
3866	3114	55.8504	10.0904
3867	3114	55.8104	10.0904
3868	3114	55.7704	10.0904
3869	3114	55.7304	10.0904
3870	3114	55.6904	10.0904
3871	3114	55.6504	10.0904
3872	3114	55.6104	10.0904
3873	3114	55.5704	10.0904
3874	3114	55.5304	10.0904
3875	3114	55.4904	10.0904
3876	3114	55.4504	10.0904
3877	3114	55.4104	10.0904
3878	3114	55.3704	10.0904
3879	3114	55.3304	10.0904
3880	3114	55.2904	10.0904
3881	3114	55.2504	10.0904
3882	3114	55.2104	10.0904
3883	3114	55.1704	10.0904
3884	3114	55.1304	10.0904
3885	3114	55.0904	10.0904
3886	3114	55.0504	10.0904
3887	3114	55.0104	10.0904
3888	3114	54.97308	10.11732
3889	3114	54.93669	10.15371
3890	3114	54.90031	10.19009
3891	3114	54.86392	10.22648
3892	3114	54.82754	10.26286
3893	3114	54.79116	10.29924
3894	3114	54.75477	10.33563
3895	3114	54.71839	10.37201
3896	3114	54.682	10.4084
3897	3114	54.64562	10.44478
3898	3114	54.60924	10.48116
3899	3114	54.57285	10.51755
3900	3114	54.53647	10.55393
3901	3114	54.50008	10.59032
3902	3114	54.4637	10.6267
3903	3114	54.42731	10.66308
3904	3114	54.39093	10.69947
3815	3115	61.80811	10.01429
3816	3115	61.64289	10.01951
3817	3115	61.47768	10.02472
3818	3115	61.31246	10.02994
3819	3115	61.14724	10.03516
3820	3115	60.98203	10.04037
3821	3115	60.81681	10.04559
3822	3115	60.6516	10.0508
3823	3115	60.48638	10.05602
3824	3115	60.32116	10.06124
3825	3115	60.15595	10.06645
3826	3115	59.99073	10.07167
3827	3115	59.82552	10.07688
3828	3115	59.6603	10.0821
3829	3115	59.49508	10.08732
3830	3115	59.32987	10.09253
3831	3115	59.16465	10.09775
3832	3115	58.99944	10.10296
3833	3115	58.83422	10.10818
3834	3115	58.669	10.1134
3835	3115	58.50379	10.11861
3836	3115	58.33857	10.12383
3837	3115	58.17336	10.12904
3838	3115	58.06734	10.1304
3839	3115	57.98212	10.1304
3840	3115	57.89691	10.1304
3841	3115	57.81169	10.1304
3842	3115	57.72647	10.1304
3843	3115	57.64126	10.1304
3844	3115	57.55605	10.1304
3845	3115	57.47083	10.1304
3846	3115	57.38561	10.1304
3847	3115	57.3004	10.1304
3848	3115	57.21518	10.1304
3849	3115	57.12996	10.1304
3850	3115	57.04475	10.1304
3851	3115	56.95953	10.1304
3852	3115	56.87432	10.1304
3853	3115	56.7891	10.1304
3854	3115	56.70388	10.1304
3855	3115	56.61867	10.1304
3856	3115	56.53345	10.1304
3857	3115	56.44823	10.1304
3858	3115	56.36302	10.1304
3859	3115	56.27781	10.1304
3860	3115	56.19259	10.1304
3861	3115	56.10737	10.1304
3862	3115	56.02216	10.1304
3863	3115	55.9704	10.1304
3864	3115	55.9304	10.1304
3865	3115	55.8904	10.1304
3866	3115	55.8504	10.1304
3867	3115	55.8104	10.1304
3868	3115	55.7704	10.1304
3869	3115	55.7304	10.1304
3870	3115	55.6904	10.1304
3871	3115	55.6504	10.1304
3872	3115	55.6104	10.1304
3873	3115	55.5704	10.1304
3874	3115	55.5304	10.1304
3875	3115	55.4904	10.1304
3876	3115	55.4504	10.1304
3877	3115	55.4104	10.1304
3878	3115	55.3704	10.1304
3879	3115	55.3304	10.1304
3880	3115	55.2904	10.1304
3881	3115	55.2504	10.1304
3882	3115	55.2104	10.1304
3883	3115	55.1704	10.1304
3884	3115	55.1304	10.1304
3885	3115	55.0904	10.1304
3886	3115	55.0504	10.1304
3887	3115	55.0104	10.1304
3888	3115	54.97426	10.15614
3889	3115	54.93948	10.19092
3890	3115	54.90469	10.22571
3891	3115	54.86991	10.26049
3892	3115	54.83512	10.29528
3893	3115	54.80034	10.33006
3894	3115	54.76556	10.36484
3895	3115	54.73077	10.39963
3896	3115	54.69599	10.43441
3897	3115	54.66121	10.4692
3898	3115	54.62642	10.50398
3899	3115	54.59164	10.53876
3900	3115	54.55685	10.57355
3901	3115	54.52207	10.60833
3902	3115	54.48729	10.64312
3903	3115	54.4525	10.6779
3904	3115	54.41772	10.71268
3815	3116	61.88372	10.01868
3816	3116	61.71691	10.02549
3817	3116	61.55009	10.03231
3818	3116	61.38328	10.03912
3819	3116	61.21646	10.04594
3820	3116	61.04964	10.05276
3821	3116	60.88283	10.05957
3822	3116	60.71601	10.06639
3823	3116	60.54919	10.0732
3824	3116	60.38238	10.08002
3825	3116	60.21556	10.08684
3826	3116	60.04875	10.09365
3827	3116	59.88193	10.10047
3828	3116	59.71511	10.10728
3829	3116	59.5483	10.1141
3830	3116	59.38148	10.12092
3831	3116	59.21467	10.12773
3832	3116	59.04785	10.13455
3833	3116	58.88103	10.14136
3834	3116	58.71422	10.14818
3835	3116	58.54741	10.155
3836	3116	58.38059	10.16181
3837	3116	58.21377	10.16863
3838	3116	58.10616	10.1704
3839	3116	58.01934	10.1704
3840	3116	57.93253	10.1704
3841	3116	57.84571	10.1704
3842	3116	57.75889	10.1704
3843	3116	57.67208	10.1704
3844	3116	57.58526	10.1704
3845	3116	57.49844	10.1704
3846	3116	57.41163	10.1704
3847	3116	57.32481	10.1704
3848	3116	57.238	10.1704
3849	3116	57.15118	10.1704
3850	3116	57.06437	10.1704
3851	3116	56.97755	10.1704
3852	3116	56.89073	10.1704
3853	3116	56.80392	10.1704
3854	3116	56.7171	10.1704
3855	3116	56.63028	10.1704
3856	3116	56.54347	10.1704
3857	3116	56.45665	10.1704
3858	3116	56.36983	10.1704
3859	3116	56.28302	10.1704
3860	3116	56.19621	10.1704
3861	3116	56.10939	10.1704
3862	3116	56.02257	10.1704
3863	3116	55.9704	10.1704
3864	3116	55.9304	10.1704
3865	3116	55.8904	10.1704
3866	3116	55.8504	10.1704
3867	3116	55.8104	10.1704
3868	3116	55.7704	10.1704
3869	3116	55.7304	10.1704
3870	3116	55.6904	10.1704
3871	3116	55.6504	10.1704
3872	3116	55.6104	10.1704
3873	3116	55.5704	10.1704
3874	3116	55.5304	10.1704
3875	3116	55.4904	10.1704
3876	3116	55.4504	10.1704
3877	3116	55.4104	10.1704
3878	3116	55.3704	10.1704
3879	3116	55.3304	10.1704
3880	3116	55.2904	10.1704
3881	3116	55.2504	10.1704
3882	3116	55.2104	10.1704
3883	3116	55.1704	10.1704
3884	3116	55.1304	10.1704
3885	3116	55.0904	10.1704
3886	3116	55.0504	10.1704
3887	3116	55.0104	10.1704
3888	3116	54.97544	10.19496
3889	3116	54.94226	10.22814
3890	3116	54.90908	10.26132
3891	3116	54.87589	10.29451
3892	3116	54.84271	10.32769
3893	3116	54.80952	10.36088
3894	3116	54.77634	10.39406
3895	3116	54.74316	10.42724
3896	3116	54.70997	10.46043
3897	3116	54.67679	10.49361
3898	3116	54.6436	10.5268
3899	3116	54.61042	10.55998
3900	3116	54.57724	10.59316
3901	3116	54.54405	10.62635
3902	3116	54.51087	10.65953
3903	3116	54.47768	10.69272
3904	3116	54.4445	10.7259
3815	3117	61.95934	10.02306
3816	3117	61.79092	10.03148
3817	3117	61.62251	10.03989
3818	3117	61.45409	10.04831
3819	3117	61.28568	10.05672
3820	3117	61.11726	10.06514
3821	3117	60.94884	10.07356
3822	3117	60.78043	10.08197
3823	3117	60.61201	10.09039
3824	3117	60.4436	10.0988
3825	3117	60.27518	10.10722
3826	3117	60.10677	10.11564
3827	3117	59.93835	10.12405
3828	3117	59.76993	10.13247
3829	3117	59.60152	10.14088
3830	3117	59.4331	10.1493
3831	3117	59.26468	10.15772
3832	3117	59.09627	10.16613
3833	3117	58.92785	10.17455
3834	3117	58.75944	10.18296
3835	3117	58.59102	10.19138
3836	3117	58.4226	10.1998
3837	3117	58.25419	10.20821
3838	3117	58.14497	10.2104
3839	3117	58.05656	10.2104
3840	3117	57.96814	10.2104
3841	3117	57.87972	10.2104
3842	3117	57.79131	10.2104
3843	3117	57.70289	10.2104
3844	3117	57.61448	10.2104
3845	3117	57.52606	10.2104
3846	3117	57.43764	10.2104
3847	3117	57.34923	10.2104
3848	3117	57.26081	10.2104
3849	3117	57.1724	10.2104
3850	3117	57.08398	10.2104
3851	3117	56.99556	10.2104
3852	3117	56.90715	10.2104
3853	3117	56.81873	10.2104
3854	3117	56.73032	10.2104
3855	3117	56.6419	10.2104
3856	3117	56.55349	10.2104
3857	3117	56.46507	10.2104
3858	3117	56.37665	10.2104
3859	3117	56.28823	10.2104
3860	3117	56.19982	10.2104
3861	3117	56.1114	10.2104
3862	3117	56.02299	10.2104
3863	3117	55.9704	10.2104
3864	3117	55.9304	10.2104
3865	3117	55.8904	10.2104
3866	3117	55.8504	10.2104
3867	3117	55.8104	10.2104
3868	3117	55.7704	10.2104
3869	3117	55.7304	10.2104
3870	3117	55.6904	10.2104
3871	3117	55.6504	10.2104
3872	3117	55.6104	10.2104
3873	3117	55.5704	10.2104
3874	3117	55.5304	10.2104
3875	3117	55.4904	10.2104
3876	3117	55.4504	10.2104
3877	3117	55.4104	10.2104
3878	3117	55.3704	10.2104
3879	3117	55.3304	10.2104
3880	3117	55.2904	10.2104
3881	3117	55.2504	10.2104
3882	3117	55.2104	10.2104
3883	3117	55.1704	10.2104
3884	3117	55.1304	10.2104
3885	3117	55.0904	10.2104
3886	3117	55.0504	10.2104
3887	3117	55.0104	10.2104
3888	3117	54.97663	10.23377
3889	3117	54.94505	10.26536
3890	3117	54.91346	10.29694
3891	3117	54.88187	10.32852
3892	3117	54.85029	10.36011
3893	3117	54.81871	10.39169
