Col,Row,Surface,Thickness,Bed
2650,1891,29,152,-535
2637,1915,27,143,-372
2654,1963,20,284,-313
2625,1939,27,141,-327
2612,1907,22,-9999,-319
2663,1963,313,480,-167
2664,1883,26,112,-470
2651,1955,19,95,-291
2638,1931,28,145,-324
2655,1899,22,77,-477
2656,1883,29,147,-513
2626,1875,11,-9999,-454
2643,1907,26,135,-442
2642,1890,30,169,-559
2668,1938,22,197,-240
2673,1900,24,94,-375
2677,1900,23,82,-353
2660,1937,26,150,-263
2647,1961,20,88,-337
2669,1885,24,94,-441
2644,1937,33,193,-314
2677,1934,34,266,-257
2607,1975,25,-9999,-399
2652,1968,20,261,-305
2595,1943,24,-9999,-300
2674,1924,31,157,-274
2661,1966,291,505,-214
2621,1879,13,-9999,-455
2649,1966,20,-9999,-344
2592,1919,23,-9999,-336
2596,1887,16,-9999,-300
2595,1892,22,-9999,-300
2657,1887,31,165,-505
2599,1876,16,-9999,-299
2644,1911,25,126,-410
2666,1927,29,155,-289
2609,1920,20,-9999,-296
2596,1966,25,-9999,-450
2681,1945,430,541,-111
2601,1904,22,-9999,-300
2674,1894,27,121,-395
2600,1885,16,-9999,-305
2678,1894,27,119,-372
2604,1917,20,-9999,-278
2670,1974,536,810,-274
2606,1976,25,-9999,-400
2630,1961,24,-9999,-349
2658,1926,26,127,-309
2601,1921,23,-9999,-289
2680,1926,23,125,-236
2622,1897,16,-9999,-482
2597,1913,20,-9999,-297
2658,1913,22,87,-383
2675,1933,34,218,-261
2618,1936,27,165,-318
2679,1965,678,808,-130
2593,1922,23,-9999,-327
2672,1925,31,164,-280
2631,1914,28,155,-362
2676,1877,19,47,-427
2639,1963,20,-9999,-359
2667,1914,19,58,-341
2610,1971,25,-9999,-419
2614,1963,26,-9999,-450
2623,1931,27,148,-318
2594,1971,25,-9999,-444
2631,1944,27,141,-338
2606,1882,16,-9999,-350
2628,1954,27,-9999,-350
2615,1944,26,56,-327
2603,1968,25,-9999,-446
2623,1897,16,-9999,-482
2611,1905,22,-9999,-356
2616,1945,26,48,-331
2641,1902,28,151,-485
2645,1902,25,122,-485
2617,1885,16,-9999,-450
2633,1966,22,-9999,-350
2603,1886,16,-9999,-349
2637,1934,29,159,-323
2608,1960,25,-9999,-450
2659,1950,27,167,-217
2612,1952,26,-9999,-354
2646,1956,21,88,-324
2663,1918,28,145,-336
2634,1940,31,187,-329
2638,1908,25,133,-426
2654,1927,28,142,-315
2625,1919,27,152,-330
2642,1975,57,-9999,-553
2612,1879,16,-9999,-409
2629,1951,27,-9999,-351
2664,1975,425,648,-223
2651,1935,33,198,-299
2668,1895,28,128,-425
2656,1895,27,128,-492
2626,1975,20,-9999,-399
2660,1879,24,102,-496
2647,1903,25,114,-476
2652,1910,23,99,-415
2598,1880,16,-9999,-300
2660,1973,320,531,-211
2635,1933,27,138,-324
2657,1945,30,138,-247
2644,1973,21,-9999,-533
2665,1962,375,497,-122
2652,1940,28,167,-287
2595,1971,25,-9999,-445
2640,1972,20,-9999,-449
2674,1960,568,630,-62
2678,1952,537,604,-67
2621,1915,24,121,-335
2649,1930,34,201,-316
2592,1947,24,-9999,-300
2609,1875,16,-9999,-378
2596,1907,20,-9999,-314
2657,1915,26,119,-372
2599,1912,20,-9999,-293
2600,1962,25,-9999,-450
2661,1875,25,105,-503
2609,1964,25,-9999,-450
2613,1964,26,-9999,-450
2630,1914,26,143,-359
2601,1900,22,-9999,-300
2618,1874,11,-9999,-405
2604,1889,16,-9999,-371
2653,1908,23,97,-429
2670,1874,22,79,-466
2630,1941,26,135,-331
2658,1962,86,377,-291
2605,1949,25,-9999,-322
2639,1897,33,198,-526
2610,1909,22,-9999,-281
2672,1874,19,43,-458
2675,1897,26,110,-377
2618,1972,26,-9999,-433
2662,1917,26,126,-345
2679,1969,689,889,-200
2622,1940,28,144,-327
2593,1966,25,-9999,-450
2672,1953,432,520,-88
2631,1886,15,-9999,-537
2676,1961,609,681,-72
2681,1877,27,118,-407
2639,1935,32,185,-321
2667,1894,27,124,-434
2614,1975,26,-9999,-402
2636,1927,29,151,-327
2623,1967,24,-9999,-442
2611,1967,25,-9999,-442
2619,1884,16,-9999,-467
2606,1910,22,-9999,-278
2641,1960,21,-9999,-351
2628,1926,28,145,-323
2603,1948,25,-9999,-311
2636,1893,25,131,-553
2624,1893,15,-9999,-504
2645,1937,34,204,-312
2615,1901,17,-9999,-426
2616,1973,26,-9999,-417
2620,1925,27,144,-317
2671,1901,23,89,-382
2617,1913,22,-9999,-324
2650,1960,21,100,-311
2620,1908,23,-9999,-371
2637,1970,20,-9999,-390
2608,1876,16,-9999,-366
2625,1962,27,-9999,-368
2612,1924,22,96,-312
2663,1890,30,149,-469
2634,1928,29,158,-325
2651,1914,26,126,-391
2650,1883,23,102,-541
2654,1891,28,138,-516
2626,1896,16,-9999,-496
2625,1883,15,-9999,-497
2642,1947,25,130,-328
2629,1907,20,83,-403
2664,1939,18,177,-239
2655,1955,19,105,-258
2673,1883,21,61,-423
2626,1947,27,-9999,-344
2647,1907,25,117,-442
2643,1944,29,166,-320
2665,1892,28,132,-452
2652,1882,25,113,-533
2640,1906,26,135,-445
2673,1925,30,162,-276
2660,1961,145,388,-243
2648,1969,20,-9999,-390
2635,1961,23,-9999,-350
2657,1957,21,198,-249
2661,1941,23,158,-241
2665,1926,28,140,-295
2607,1903,22,-9999,-333
2669,1974,517,799,-282
2595,1967,25,-9999,-450
2640,1936,33,194,-321
2599,1935,23,-9999,-305
2678,1932,32,238,-242
2621,1951,27,-9999,-347
2592,1959,25,-9999,-431
2609,1919,20,-9999,-293
2653,1974,81,291,-210
2596,1943,24,-9999,-301
2674,1887,25,100,-412
2600,1926,23,-9999,-300
2661,1911,22,77,-383
2604,1974,25,-9999,-399
2613,1920,21,-9999,-307
2630,1894,15,50,-529
2618,1910,23,-9999,-345
2605,1904,22,-9999,-306
2622,1878,11,-9999,-453
2593,1896,22,-9999,-320
2666,1902,24,97,-405
2653,1880,25,111,-527
2670,1902,22,78,-383
2662,1934,33,189,-270
2605,1921,20,-9999,-290
2598,1962,25,-9999,-450
2672,1918,21,97,-303
2614,1905,23,-9999,-377
2679,1941,250,398,-148
2622,1968,24,-9999,-449
2667,1973,479,788,-309
2597,1922,23,-9999,-300
2676,1933,34,228,-258
2619,1946,27,-9999,-337
2681,1905,17,58,-311
2594,1928,22,-9999,-315
2627,1963,24,-9999,-350
2614,1939,25,153,-318
2636,1963,22,-9999,-351
2624,1955,27,-9999,-350
2611,1931,28,187,-313
2619,1912,23,-9999,-339
2641,1940,31,182,-320
2594,1898,22,-9999,-315
2606,1965,25,-9999,-449
2645,1973,21,-9999,-521
2615,1905,23,-9999,-378
2633,1941,30,181,-331
2620,1961,27,-9999,-425
2671,1921,34,204,-296
2646,1917,31,174,-372
2617,1941,26,143,-324
2634,1885,14,58,-550
2633,1894,18,67,-539
2650,1932,36,223,-308
2637,1878,14,-9999,-535
2608,1904,22,-9999,-336
2625,1974,20,-9999,-406
2612,1944,25,46,-324
2663,1926,26,122,-299
2664,1888,28,133,-465
2634,1964,22,-9999,-350
2638,1964,20,-9999,-358
2655,1910,22,78,-408
2654,1887,28,144,-522
2643,1878,23,118,-549
2642,1919,32,193,-360
2629,1879,11,-9999,-500
2664,1935,31,190,-260
2668,1967,474,647,-173
2655,1927,28,149,-313
2598,1926,23,-9999,-302
2660,1903,23,88,-431
2648,1903,24,112,-475
2635,1911,27,149,-393
2656,1950,24,118,-243
2643,1972,20,-9999,-495
2647,1924,27,134,-337
2673,1970,574,819,-245
2669,1912,19,52,-342
2640,1886,25,130,-565
2598,1888,16,-9999,-299
2677,1961,625,708,-83
2648,1933,37,227,-310
2607,1938,24,151,-312
2652,1965,21,222,-306
2661,1929,34,198,-293
2592,1876,16,-9999,-316
2669,1946,136,332,-196
2599,1971,25,-9999,-441
2644,1884,31,180,-560
2621,1955,27,-9999,-361
2666,1952,217,362,-145
2609,1947,25,-9999,-329
2653,1946,22,116,-270
2596,1931,22,-9999,-306
2613,1907,22,-9999,-325
2600,1890,16,-9999,-300
2661,1899,28,134,-446
2604,1946,25,-9999,-315
2649,1907,25,113,-441
2670,1947,208,374,-166
2681,1963,701,795,-94
2601,1956,25,-9999,-394
2680,1899,23,82,-341
2622,1906,21,-9999,-395
2593,1908,20,-9999,-335
2658,1874,22,84,-520
2675,1968,611,801,-190
2662,1962,254,441,-187
2627,1897,15,-9999,-491
2672,1946,255,404,-149
2614,1885,16,-9999,-433
2676,1906,17,49,-333
2602,1917,20,-9999,-282
2679,1913,13,51,-286
2622,1964,27,-9999,-433
2667,1937,25,190,-245
2610,1932,28,193,-312
2597,1958,25,-9999,-429
2632,1920,27,146,-340
2619,1958,26,-9999,-401
2623,1942,27,91,-330
2594,1964,25,-9999,-450
2627,1927,27,141,-322
2631,1975,20,-9999,-386
2602,1951,25,-9999,-306
2624,1935,29,163,-322
2615,1975,26,-9999,-404
2632,1918,26,136,-346
2636,1886,18,84,-560
2623,1908,23,-9999,-381
2628,1901,17,-9999,-456
2615,1877,13,-9999,-415
2616,1901,17,-9999,-431
2633,1969,20,-9999,-350
2603,1909,20,-9999,-291
2671,1957,471,544,-73
2608,1933,25,170,-311
2659,1893,28,138,-483
2646,1945,26,142,-309
2663,1877,24,97,-486
2617,1969,26,-9999,-445
2634,1905,23,112,-443
2650,1888,27,133,-540
2637,1914,26,141,-377
2654,1960,20,203,-279
2625,1938,28,152,-326
2612,1916,22,-9999,-296
2663,1962,297,456,-159
2664,1884,26,114,-469
2651,1954,20,97,-289
2668,1916,20,62,-327
2638,1928,27,137,-326
2655,1898,22,82,-483
2656,1884,29,153,-512
2643,1906,26,138,-450
2642,1891,30,169,-557
2668,1939,19,206,-230
2673,1891,27,124,-409
2677,1899,24,90,-357
2660,1938,25,150,-259
2647,1960,20,90,-332
2669,1884,23,83,-443
2644,1938,32,194,-313
2677,1933,34,243,-247
2607,1974,25,-9999,-400
2652,1969,21,267,-288
2595,1942,24,-9999,-300
2674,1925,30,157,-272
2661,1965,273,485,-212
2621,1878,13,-9999,-448
2649,1965,20,111,-339
2592,1904,20,-9999,-345
2596,1880,16,-9999,-299
2595,1895,22,-9999,-300
2657,1886,30,157,-505
2599,1879,16,-9999,-300
2644,1904,26,129,-471
2666,1924,30,157,-299
2609,1927,24,127,-311
2596,1967,25,-9999,-450
2613,1879,16,-9999,-413
2601,1911,20,-9999,-290
2674,1895,27,121,-391
2600,1886,16,-9999,-303
2678,1895,26,114,-368
2604,1918,20,-9999,-281
2653,1903,22,82,-462
2670,1975,546,807,-261
2630,1966,23,-9999,-349
2658,1927,28,149,-306
2601,1920,23,-9999,-287
2680,1927,24,148,-232
2622,1902,17,-9999,-434
2597,1912,20,-9999,-299
2658,1910,20,67,-399
2675,1932,34,204,-259
2618,1937,27,166,-319
2662,1878,24,97,-488
2679,1964,674,791,-117
2593,1921,23,-9999,-327
2672,1926,30,159,-277
2631,1909,26,139,-396
2676,1878,19,42,-424
2679,1885,24,94,-389
2639,1962,21,-9999,-356
2667,1917,22,81,-326
2610,1968,25,-9999,-437
2614,1960,26,-9999,-441
2636,1948,26,66,-345
2623,1930,27,145,-318
2594,1968,25,-9999,-450
2631,1947,27,125,-344
2605,1893,16,-9999,-380
2606,1883,16,-9999,-354
2628,1955,27,-9999,-350
2615,1947,26,-9999,-336
2603,1971,25,-9999,-417
2623,1896,16,-9999,-489
2611,1904,22,-9999,-366
2616,1946,26,-9999,-334
2641,1901,29,161,-492
2645,1901,26,132,-490
2617,1884,16,-9999,-447
2633,1965,22,-9999,-350
2637,1933,28,151,-323
2608,1961,25,-9999,-450
2659,1921,33,187,-331
2612,1953,26,-9999,-360
2646,1957,21,88,-327
2663,1913,21,73,-365
2634,1941,31,192,-330
2638,1909,26,139,-420
2681,1966,719,846,-127
2654,1924,24,103,-328
2680,1956,619,722,-103
2625,1918,27,147,-333
2642,1972,20,-9999,-481
2629,1950,27,-9999,-351
2664,1976,428,628,-200
2651,1934,35,210,-301
2668,1888,27,127,-443
2656,1912,22,86,-394
2626,1972,20,-9999,-411
2647,1902,24,114,-482
2652,1911,23,92,-408
2598,1881,16,-9999,-300
2660,1974,330,488,-158
2635,1932,27,134,-324
2657,1944,34,140,-251
2644,1974,59,-9999,-561
2665,1961,367,479,-112
2652,1941,27,165,-285
2595,1970,25,-9999,-450
2640,1973,20,-9999,-462
2674,1961,575,641,-66
2678,1953,547,622,-75
2621,1914,23,-9999,-338
2649,1929,32,182,-319
2592,1948,24,-9999,-299
2609,1874,13,-9999,-373
2596,1916,23,-9999,-303
2657,1914,24,103,-380
2599,1915,20,-9999,-292
2600,1963,25,-9999,-450
2661,1874,26,115,-507
2609,1955,25,-9999,-391
2613,1963,26,-9999,-450
2630,1915,25,125,-354
2601,1875,16,-9999,-328
2618,1875,11,-9999,-411
2604,1890,16,-9999,-372
2653,1907,24,99,-435
2670,1875,22,73,-462
2630,1930,30,169,-321
2658,1963,104,403,-299
2605,1948,25,-9999,-320
2639,1896,32,192,-532
2610,1906,22,-9999,-333
2672,1875,19,45,-453
2614,1898,16,-9999,-446
2675,1896,26,116,-381
2618,1973,26,-9999,-426
2662,1906,22,81,-406
2679,1968,685,861,-176
2622,1941,27,124,-328
2598,1956,25,-9999,-376
2593,1965,25,-9999,-450
2672,1954,451,539,-88
2631,1881,11,-9999,-519
2676,1962,614,692,-78
2681,1876,29,136,-410
2639,1934,31,178,-322
2667,1881,23,89,-460
2614,1972,26,-9999,-419
2636,1920,29,164,-348
2623,1966,27,-9999,-439
2611,1966,25,-9999,-445
2606,1946,25,-9999,-320
2619,1887,16,-9999,-486
2606,1911,20,-9999,-274
2641,1967,20,-9999,-393
2628,1927,28,147,-323
2603,1951,25,-9999,-314
2636,1894,26,139,-546
2624,1894,15,-9999,-500
2645,1936,34,204,-312
2615,1900,16,-9999,-436
2616,1974,26,-9999,-410
2620,1926,27,147,-316
2671,1900,24,99,-386
2646,1878,27,146,-549
2617,1912,22,-9999,-327
2650,1961,21,104,-314
2620,1909,23,-9999,-363
2637,1969,20,-9999,-380
2608,1877,16,-9999,-364
2625,1961,27,-9999,-361
2612,1925,24,121,-314
2663,1949,34,235,-208
2634,1929,28,148,-324
2651,1917,32,179,-371
2650,1880,21,78,-540
2654,1888,28,140,-520
2626,1897,15,-9999,-488
2625,1882,13,-9999,-491
2642,1944,29,165,-322
2629,1906,19,79,-412
2664,1940,16,177,-233
2655,1954,19,97,-256
2673,1882,20,58,-427
2626,1944,27,60,-337
2660,1908,22,76,-404
2647,1906,25,116,-449
2643,1947,25,134,-324
2665,1899,28,127,-424
2652,1883,25,117,-534
2640,1907,25,130,-437
2673,1924,32,170,-279
2660,1962,166,404,-238
2673,1964,571,655,-84
2635,1960,23,-9999,-350
2657,1956,21,175,-245
2661,1940,23,157,-246
2665,1925,27,135,-298
2607,1902,22,-9999,-341
2669,1973,509,804,-295
2595,1966,25,-9999,-450
2640,1937,32,188,-321
2599,1934,22,-9999,-305
2678,1933,33,258,-248
2621,1950,27,-9999,-346
2592,1976,25,-9999,-435
2609,1918,21,-9999,-290
2653,1973,77,301,-224
2596,1936,23,-9999,-302
2681,1938,201,383,-182
2674,1884,22,73,-416
2600,1927,23,-9999,-302
2661,1910,22,80,-388
2604,1975,25,-9999,-399
2613,1935,26,171,-314
2630,1895,15,50,-522
2618,1911,23,-9999,-338
2605,1903,22,-9999,-309
2622,1879,13,-9999,-466
2593,1903,20,-9999,-338
2666,1903,23,88,-400
2653,1879,24,105,-529
2670,1903,21,71,-379
2681,1973,755,957,-202
2662,1935,31,174,-265
2605,1920,20,-9999,-287
2672,1919,25,125,-299
2614,1910,22,-9999,-310
2679,1940,212,380,-168
2622,1969,24,-9999,-450
2667,1972,476,795,-319
2597,1921,23,-9999,-299
2676,1934,34,252,-256
2619,1949,26,-9999,-343
2681,1904,18,56,-315
2594,1929,22,-9999,-314
2627,1962,24,-9999,-349
2614,1936,25,165,-316
2602,1976,25,-9999,-400
2636,1956,24,-9999,-353
2624,1956,27,-9999,-352
2611,1930,28,183,-313
2619,1915,24,-9999,-328
2623,1875,11,-9999,-425
2641,1931,30,163,-323
2594,1899,20,-9999,-319
2645,1972,21,-9999,-496
2615,1904,23,-9999,-390
2616,1874,11,-9999,-405
2633,1940,30,175,-329
2620,1962,27,-9999,-441
2671,1920,30,171,-300
2646,1906,25,120,-450
2617,1940,26,156,-323
2634,1882,11,-9999,-538
2633,1893,17,58,-543
2650,1933,36,221,-306
2637,1877,14,-9999,-531
2608,1905,22,-9999,-328
2625,1973,20,-9999,-414
2612,1945,26,45,-326
2663,1921,33,190,-318
2664,1889,28,138,-464
2634,1965,22,-9999,-350
2651,1881,22,93,-537
2638,1965,20,-9999,-361
2655,1905,21,68,-439
2654,1884,27,131,-523
2643,1881,31,185,-556
2642,1916,28,157,-376
2629,1878,11,-9999,-495
2668,1960,435,498,-63
2655,1926,26,127,-316
2598,1927,22,-9999,-304
2660,1896,29,144,-467
2648,1904,25,113,-466
2635,1910,27,152,-402
2656,1951,23,114,-242
2643,1975,57,-9999,-572
2647,1927,28,148,-325
2669,1911,19,54,-347
2640,1887,27,143,-566
2598,1889,16,-9999,-299
2677,1960,618,697,-79
2648,1934,36,217,-308
2607,1949,25,-9999,-332
2652,1966,20,237,-307
2674,1950,406,507,-101
2661,1928,31,172,-296
2592,1877,16,-9999,-313
2669,1945,106,313,-207
2606,1972,25,-9999,-409
2599,1970,25,-9999,-448
2644,1885,31,178,-559
2621,1954,27,-9999,-356
2666,1953,250,373,-123
2609,1946,25,-9999,-326
2653,1945,24,116,-272
2596,1972,25,-9999,-430
2613,1906,22,-9999,-349
2600,1891,16,-9999,-300
2661,1898,29,138,-451
2604,1947,25,-9999,-315
2649,1906,25,114,-447
2670,1944,110,318,-208
2601,1963,25,-9999,-450
2680,1900,22,75,-337
2622,1907,23,-9999,-387
2658,1875,22,87,-517
2675,1971,613,869,-256
2662,1963,273,464,-191
2673,1951,409,503,-94
2627,1896,16,-9999,-500
2672,1947,287,418,-131
2614,1874,11,-9999,-402
2676,1907,17,56,-329
2602,1914,20,-9999,-284
2679,1912,14,53,-291
2622,1965,27,-9999,-442
2667,1936,29,190,-251
2610,1933,28,188,-312
2597,1957,25,-9999,-400
2632,1921,28,152,-337
2623,1937,28,162,-323
2594,1965,25,-9999,-450
2627,1926,27,139,-322
2631,1974,20,-9999,-382
2602,1948,25,-9999,-307
2624,1920,28,148,-326
2615,1974,26,-9999,-408
2632,1919,26,140,-343
2636,1887,20,98,-562
2680,1896,25,102,-353
2623,1911,23,-9999,-360
2605,1956,25,-9999,-409
2628,1902,17,-9999,-446
2615,1876,13,-9999,-410
2616,1902,23,-9999,-415
2633,1968,20,-9999,-350
2603,1908,20,-9999,-294
2671,1956,457,539,-82
2608,1934,25,169,-311
2659,1892,29,145,-486
2646,1950,27,159,-313
2663,1876,25,102,-490
2617,1968,26,-9999,-449
2634,1918,26,138,-351
2650,1889,27,139,-538
2637,1913,27,144,-383
2654,1961,20,232,-282
2625,1937,28,158,-324
2612,1917,20,-9999,-298
2663,1957,213,352,-139
2664,1885,26,117,-467
2651,1957,20,96,-296
2668,1917,21,74,-322
2638,1929,27,137,-325
2655,1877,26,120,-524
2656,1885,30,153,-511
2643,1909,25,126,-428
2642,1888,30,168,-566
2668,1932,37,222,-267
2673,1890,27,121,-410
2677,1898,24,96,-361
2652,1900,23,91,-482
2660,1939,24,151,-254
2647,1963,20,88,-347
2669,1883,22,76,-444
2644,1939,32,193,-313
2677,1932,33,224,-250
2607,1969,25,-9999,-430
2652,1970,26,280,-278
2595,1945,24,-9999,-299
2674,1922,30,155,-280
2661,1964,252,464,-212
2621,1877,11,-9999,-440
2649,1964,20,101,-335
2592,1905,20,-9999,-345
2596,1881,16,-9999,-300
2595,1894,22,-9999,-299
2657,1885,30,159,-506
2599,1878,16,-9999,-298
2600,1968,25,-9999,-450
2644,1905,26,132,-460
2598,1944,24,-9999,-302
2666,1925,29,147,-296
2609,1926,23,100,-309
2596,1960,25,-9999,-448
2613,1878,16,-9999,-411
2601,1910,21,-9999,-292
2674,1892,27,124,-400
2600,1887,16,-9999,-302
2678,1892,27,119,-378
2604,1919,20,-9999,-284
2653,1902,22,86,-468
2670,1972,521,809,-288
2630,1967,22,-9999,-349
2658,1924,24,103,-319
2601,1927,23,-9999,-302
2680,1928,25,174,-229
2622,1903,18,-9999,-424
2597,1895,22,-9999,-300
2658,1911,21,71,-394
2675,1935,33,260,-263
2618,1950,26,-9999,-344
2662,1879,24,96,-485
2679,1967,683,839,-156
2593,1920,23,-9999,-327
2672,1927,30,166,-274
2631,1908,24,123,-403
2676,1879,19,48,-422
2602,1886,16,-9999,-334
2679,1884,24,94,-391
2639,1973,20,-9999,-447
2667,1916,20,69,-331
2610,1969,25,-9999,-431
2614,1961,26,-9999,-449
2636,1949,25,51,-347
2623,1973,24,-9999,-433
2594,1969,25,-9999,-450
2631,1946,27,130,-342
2606,1880,16,-9999,-348
2628,1964,24,-9999,-349
2615,1946,26,-9999,-333
2606,1956,25,-9999,-412
2603,1970,25,-9999,-426
2623,1899,16,-9999,-466
2611,1907,22,-9999,-312
2616,1947,26,-9999,-337
2641,1900,30,174,-503
2645,1900,27,140,-499
2617,1891,16,-9999,-467
2633,1964,22,-9999,-350
2620,1874,11,-9999,-400
2637,1932,28,144,-324
2671,1976,581,810,-229
2608,1962,25,-9999,-450
2659,1920,34,200,-337
2612,1954,26,-9999,-368
2663,1912,21,75,-370
2634,1938,30,174,-326
2638,1914,27,147,-380
2654,1925,24,105,-323
2625,1917,27,143,-336
2642,1973,20,-9999,-505
2629,1949,27,-9999,-351
2651,1921,32,180,-348
2668,1889,28,130,-441
2656,1913,23,95,-389
2626,1973,20,-9999,-405
2647,1897,27,139,-520
2652,1904,23,90,-457
2598,1886,16,-9999,-299
2660,1975,339,456,-117
2635,1935,28,151,-323
2657,1951,24,130,-232
2644,1975,57,-9999,-573
2665,1960,354,457,-103
2607,1877,16,-9999,-358
2652,1942,23,152,-283
2595,1973,25,-9999,-416
2640,1974,20,-9999,-478
2674,1958,551,614,-63
2678,1958,613,695,-82
2621,1913,23,-9999,-343
2649,1928,30,163,-320
2592,1949,24,-9999,-299
2596,1917,23,-9999,-304
2657,1913,23,92,-386
2599,1914,20,-9999,-293
2600,1964,25,-9999,-450
2609,1954,25,-9999,-377
2613,1962,26,-9999,-450
2630,1912,28,160,-371
2601,1874,16,-9999,-328
2604,1891,16,-9999,-371
2653,1906,23,95,-439
2630,1931,30,167,-322
2658,1960,50,301,-251
2605,1947,25,-9999,-319
2639,1899,31,184,-512
2610,1907,22,-9999,-311
2672,1876,19,46,-450
2614,1899,16,-9999,-439
2675,1899,24,95,-369
2618,1970,26,-9999,-445
2662,1907,22,79,-401
2679,1971,704,922,-218
2622,1946,27,-9999,-340
2593,1964,25,-9999,-450
2672,1955,467,552,-85
2631,1880,11,-9999,-515
2676,1963,619,709,-90
2681,1883,24,86,-384
2639,1929,27,136,-325
2667,1880,24,89,-461
2627,1969,24,-9999,-381
2614,1973,26,-9999,-412
2636,1921,31,179,-343
2623,1961,27,-9999,-385
2611,1969,25,-9999,-431
2619,1886,16,-9999,-482
2606,1908,22,-9999,-288
2641,1966,20,-9999,-384
2628,1920,26,137,-333
2603,1950,25,-9999,-312
2636,1895,27,151,-538
2624,1895,15,-9999,-496
2645,1951,26,147,-319
2615,1903,23,-9999,-400
2616,1975,26,-9999,-406
2620,1927,27,148,-316
2671,1903,21,68,-374
2646,1879,29,163,-550
2617,1919,24,127,-317
2650,1974,59,-9999,-309
2620,1910,23,-9999,-355
2637,1968,20,-9999,-369
2608,1878,16,-9999,-361
2625,1960,27,-9999,-353
2612,1926,26,147,-314
2663,1948,23,215,-209
2634,1974,20,-9999,-390
2651,1916,30,160,-377
2650,1881,21,81,-540
2638,1878,15,-9999,-539
2654,1889,28,136,-519
2626,1894,15,-9999,-507
2625,1881,13,-9999,-485
2642,1945,28,156,-324
2629,1905,19,74,-421
2664,1941,14,178,-228
2655,1965,53,348,-295
2673,1881,20,57,-429
2626,1945,27,61,-340
2660,1909,22,75,-398
2643,1946,26,145,-322
2665,1898,28,132,-429
2652,1876,28,148,-536
2640,1908,25,128,-430
2598,1914,20,-9999,-294
2660,1963,187,425,-238
